name,category,address,tel,description
ETS LES OLIVIERS,Supermarchés,- Abomey-Calavi - Bénin,Tel:+2290196973055,Nous sommes dans la vente des produits alimentaires en gros.
ETS MON PRIX,Supermarchés,"Rue 4123, Akpakpa Pk3 Cotonou - Bénin",+2290197621111,
FERCIMMAT SUPERMARCHE,Supermarchés,"Après la Grande Clôture des Témoins de Jehovah, à 100 m de la station JNP sur la droite Abomey-Calavi - Bénin",+2290167670505,"Vente des produits alimentaires, cosmétiques, produits d'entretien maison, articles ménagers"
FREE PRICE,Supermarchés,"SONEB, sur le même alignement, non loin de la Senadez 05 BP 1156 Cotonou - Bénin",+2290197585462,
FREFARYC SUPERMARCHE,Supermarchés,Maison Agonglo Zogbadjè-Bidosséssi - S/C 08 BP794 Cotonou Abomey-Calavi - Bénin,+2290196216788,
GOD IS LORD,Supermarchés,Sur le Pavé de Togoudo Abomey-Calavi - Bénin,+2290196788805,
GROUPE GESI SARL,Supermarchés,"Rte Calavi-Cotonou, à 100m après le carrefour Bidossessi, à gauche en quittant Cotonou, avant carrefour Kpota 01 BP 7542 Abomey-Calavi - Bénin",+2290197546523,
HIBISCUS,Supermarchés,Av. de La Francophonie Fidjrossè - 07 BP 836 Cotonou - Bénin,Tel:+2290190925088,
BAT (BRITISH AMERICAN TOBACCO),Tabac - Cigarette,Patte D'Oie Sur le Même Alignement Gbènan - BP 07 Ouidah Cotonou - Bénin,Tel:+2290121341304,
LIFTCOM (GROUPE MIG),Tabac - Cigarette,"C/379, Bd. Saint Michel Saint Michel - 06 BP 2062 Cotonou - Bénin",Tel:+2290121318531,"Lifcom Tobacco (Marlborro et Bond) Lifcom Distribution (boissons et produits Nestlé) Liftcom Benin (achat, vente, installation et entretien des pompes à essences des stations services)"
SCB LAFARGE,Vente de ciment,"Lot C11, Résidence Les cocotiers, N° 455, Rue 12170 Haie Vive - 01 BP 1557 Cotonou - Bénin",+2290195243942,"Installée depuis 1980, la Société de Cimenterie SCB-LAFARGE est une entreprise dont le siège au Bénin est à Cotonou. Elle est spécialisée dans la fabrication de ciment. Nos ciments sont obtenus à base d’un clinker 100 % béninois (ingrédient essentiel dans la production du ciment), depuis notre usine Onigbolo avec plus de 40 années d’expériences dans le secteur."
APC BENIN,Vente de ciment,- Dangbo - Bénin,Tel:+2290197163596,Quincaillerie générale et divers
ESR ETS - Entreprise Solide pour la Réussite,Vente de ciment,"Quartier OSSOMOU, Maison OGOUDIKPE, En face DGPR de Pobè Pobè - Bénin",Tel:+2290162384008,"ESR (Entreprise Solide pour la Réussite) est spécialisée dans la vente de ciment au bénin, la vente de gaz industriel et le transport de marchandise."
ETS BETAH BTP,Vente de ciment,"500m après la Mairie de Calavi, Meme Pere Abomey-Calavi - Bénin",+2290197513007,
ETS GRANDE NEGOCE,Vente de ciment,Agassa-Godomey Abomey-Calavi - Bénin,+2290166746090,
ETS NAWAL ET FILS,Vente de ciment,Carrefour non loin du pavé Tankpê - 01 BP 6175 Abomey-Calavi - Bénin,+2290167149444,
ETS NIMAGA ET FRERE,Vente de ciment,Rue 11.035 Vodjè Cotonou - Bénin,+2290166537257,
ETS VICTOIRE DE GOLGOTHA,Vente de ciment,Glo-Djigbé BP 36 Allada Abomey-Calavi - Bénin,+2290197380677,
FREDIX ET FILS,Vente de ciment,Dékonngbé Cotonou - Bénin,+2290196066361,Distribution de ciment
MA RECONNAISSANCE,Vente de ciment,- Abomey-Calavi - Bénin,+2290190155906,"Nous livrons des ciments Lafarge ou Cim-Bénin en gros quelques soit le nombre de tonnes et au meilleur prix. Parallèlement, nous sommes dans le GSM (Création des Sim Flooz), Paiement de facture SBEE et SONEB, Réabonnement Canal+ et vente des accessoires téléphoniques."
QUALIT MAT,Vente de ciment,Pavé de Tankpé Tankpé - Bénin,+2290164702344,
SOCIETE LA LUMIERE DIVINE,Vente de ciment,Adjaha Cotonou - Bénin,+2290191916121,
SOCIETE VADA,Vente de ciment,Rue 3127 Ayélawadjé Cotonou - Bénin,+2290195555744,
STE STARCO,Vente de ciment,Gbedjromede Cotonou - Bénin,+2290160234164,
ADDA AGENCY,Vente en ligne,C/SB MISSESSINTO AKASSATO M/HOUGNONHOUE AB-CALAVI Abomey-Calavi - Bénin,+2290155144068,Nous faisons de l'infopreunariat et dropbranding
ADOBABA.COM,Vente en ligne,parcelle O Allegléta Godomey Abomey-Calavi - Bénin,Tel:+2290151002317,"adobaba.com est le site de e-commerce destiné exclusivement à la vente des produits cent pour cent ""africain"". C'est aussi une foire permanente où vous allez retrouver tous les produits que vous aviez perdu de vue après les foires. Adobaba.com c'est également la plateforme de la promotion par excellence des produits africains en mal de visibilité. adobaba.com conjugue rapport qualité-prix à l'efficacité de ces services de livraison"
AFRIBOUTIK,Vente en ligne,Bidossessi Abomey-Calavi - 00229 - Bénin,+2290197969767,"AFRIBOUTIK est une plateforme de vente et d'achat de produits où services en ligne en toutes sécurités auprès de diverses boutiques partout en *AFRIQUE* . L'objectif premier est de permettre aux boutiques physiques d'avoir un espace virtuel en ligne pour mieux vendre, également les accompagner pour booster d'avantage leurs chiffres d'affaires via les réseaux sociaux. L'objectif second est de faciliter l'achat et la livraison de produits."
AFRICAPLACE,Vente en ligne,- Abomey-Calavi - Bénin,+2290190660714,Africaplace est la plus grande place de marché en ligne au Bénin. C'est une plateforme qui permet de mettre en relation les clients et les vendeurs au sein d'une plateforme sécurisée afin qu'ils effectuer des transactions en toute sécurité
AFRIMARKET,Vente en ligne,Non loin de l'échangeur Godomey - 04 BP 988 Cotonou Abomey-Calavi - Bénin,+2290195314931,
AFRISTORE,Vente en ligne,Non loin de l'Eglise Catholique St Pierre Paul BP 13256 Cotonou - Bénin,+2290194953735,"Nous sommes spécialiser dans la vente en ligne et physique des produits électroménagers,meubles, guéridon importé, décorations, informatiques, articles de bébé, salon importé, téléphonie, etc"
AGBEMAVO SERVICE,Vente en ligne,- Cotonou - Bénin,Tel:+2290154181184,
AHIYOYO.COM,Vente en ligne,Zongo Cotonou - Bénin,+2290191084141,"AHIYOYO.COM est une société de commerce électronique fondée en 2020 au Bénin. La plateforme est un marché en ligne, qui relie les vendeurs et les acheteurs, en leur fournissant un service logistique."
AKONTA,Vente en ligne,- Cotonou - Bénin,+2290161438704,E-commerce / Informatique .
AKOSSIWA,Vente en ligne,- Cotonou - Bénin,+2290197153519,
ALL ACCESSOIRES,Vente en ligne,"DEKOUNGBE HEDOMEY GNIKINDJI, CARRÉ 119 M/ZATO ADAMA Abomey-Calavi - 01 BP - Bénin",Tel:+2290166260223,Nous vendons des accessoires de tout genre : -Sac de livraison -Écran android pour véhicules -Accessoire de voiture
AMAA & LIAM,Vente en ligne,Sainte Rita Cotonou - Bénin,+2290152411245,Vente des aphrodisiaques de tout genre.
AMOSHOP,Vente en ligne,Lot 1567 Missité Cotonou - Bénin,+2290195447352,
ASD MARKET (ALEPH SERVICE & DISTRIBUTION),Vente en ligne,Av. du Renouveau Wologuêdè - Minonkpo Cotonou - Bénin,+2290196928181,ASD est une entreprise de service et de distribution.
ATACORA BUSINESS,Vente en ligne,- Cotonou - Bénin,+2290197553877,
ATOUTILIYA,Vente en ligne,"404, rue Mantavi Comè - Bénin",+22990514719,Atoutiliya est une entreprise d'e-commerce et de services de la livraison basée au Bénin. L'entreprise Atoutiliya est l'exploitant du site web www.atoutiliya.com
AUTHENTIC MARKET INTER,Vente en ligne,"Seme-podji, rue ceg sekandji, allanmadossi Ataké - 229 - Bénin",Tel:,"AUTHENTIC MARKET INTER est une plateforme qui vend des téléphones portables, des ordinateurs, des imprimantes et d'autres objets électroniques."
AXIMIN,Vente en ligne,"En face de l'échangeur, Immeuble Africa Handling & Logistics Godomey - Bénin",+2290196994799,"Aximin qui veut dire marché en langues locales mina et fon du Bénin est une plateforme numérique de vente et d'achat en ligne, en quelque sorte un marché virtuel ou vendeurs et acheteurs viennent faire des affaires."
AZONKO,,"Fidjrossè Akogbato, C/3685, Cotonou Bénin Akogbato Cotonou - Bénin",+2290194452425,"Azonko est une plateforme e-commerce dédiée à la promotion des produits Made in Africa. Notre service Guides Marchés permet des achats sécurisés dans les plus grands marchés d'Afrique de l'Ouest, grâce à des guides locaux, un service de concierge et une aide à l'expédition, offrant une expérience simplifiée et sans contrainte."
B-SHOPWORLD,Vente en ligne,Cotonou Cotonou - Bénin,Tel:+2290196579222,B-Shop est une plateforme béninoise d'achats en ligne visant à faciliter la vente aux commerçants et le shopping aux internautes.
B2F-BUSINESS,Vente en ligne,Rue marché Zongo Parakou - Bénin,+2290197361062,
BENIN MARCHE,Vente en ligne,"1er Etage de l’Imm. PAPME, Voie pavée d’Agla, après les Feux Tricolores du Stade de l’Amitié, Kouhounou Cotonou - Bénin",+2290166220256,"Ouvrez, Exposez et Vendez vos articles comme au Marché"
BENINLUNE,Vente en ligne,- Port-novo - Bénin,+2290161481044,"La vente des accessoires moto auto, Beauté femme et autres choses d'occasion, professionnel"
BENINMARKET.ORG,Vente en ligne,1er étage à droite 150 mètre après Clé de la Réussite en allant vers HECM Cotonou - 0123 - Bénin,+2290163536463,"La spécialité initiale de Benin Market Online était la vente des habits mais elle s'est diversifiée vers la vente d'autres produits, d'abord par l'élargissement des produits culturels disponibles à l'achat, puis vers la mise à disposition progressive de produits de tous types. Aujourd'hui, même des produits alimentaires peuvent être commandés via Benin Market."
BENINSHOP,Vente en ligne,"Immeuble MEGAN, 1er Etage Agontinkon Cotonou - Bénin",+2290166158989,
BINARY SHOP,Vente en ligne,"Pk40, Abomey/Soglogon Abomey-Calavi - BP12345 - Bénin",+2290162597444,"BinaryShop est une boutique innovante, elle ne vend pas seulement des produits électroniques, des ordinateurs, elle est aussi conseillère de ses propres clients. _Vous aurez tous les petits gadgets électroniques _Vous aurez les ordinateurs portatifs de bonnes qualités à des prix très compétitifs Nous sommes joignables au +229 62597444 et nous livrons partout au Bénin avec le plus grand professionnalisme."
BLESSING STORE,Vente en ligne,Littoral Cotonou - Bénin,+2290162465211,"Vente des vêtements, nuisettes et autres"
BLUESIDE CORP,Vente en ligne,Akpakpa Cotonou - Bénin,Tel:+2290152745610,BLUESIDE CORP est un site et une application e-commerce où vous pouvez vendre et acheter tous types de produits/articles.
BLUESIDE SARL,Vente en ligne,Godomey Godomey - Bénin,Tel:+2292290153364922,BLUESIDE SARL est une entreprise de e-commerc. La société offre sa plateforme e-commerce BlueSide à tous commerçants désireux de vendre leurs produits en ligne et se faire plus de bénéfice.
BOOJTECH MARKETPLACE,Vente en ligne,Via IITA Qtier Arconville Zopah-Arconville Abomey-Calavi - 00229 - Bénin,Tel:+2290155045142,Boojetch met en liaison vendeur et acheteur sur sa plateforme web pour faciliter le commerce en ligne.
ARICA DOMARU,,"Bénin, Abomey Calavi, Petit portail CEG1 CALAVI, le portail qui s'ouvre aux pavés. Vont à gauche à la fin clôture du CEG1. Abomey-Calavi - Bénin",+2290155804976,"ARICA DOMARU est un centre de formation en éducation routière spécialisé en code, conduite et sécurité routière. Nous proposons des cours ordinaires, accélérés et super accélérés pour l’obtention de tous types de permis (A1, A2, A3, B, C, D, E, F). Formations en présentiel, en ligne, à domicile, recyclage et séances de renforcement."
Auto Ecole Saint Augustin,Auto-écoles,"8JW5+MJC, Banikanni Borgou Department Parakou - Bénin",+2290166201727,
Auto-Ecole Pacifique,Auto-écoles,- - Sainte-Rita Atlantique Department Cotonou - Bénin,+2290195847268,
Auto-École '' '',Auto-écoles,08 BP 282 - Houenoussou Littoral Cotonou - Bénin,+2290195289213,
Driving School Sinapi,Auto-écoles,03 BP 3804 - Sainte-Rita Littoral Cotonou - Bénin,+2290195018080,
ABC CONDUITE,Auto-écoles,"Aibatin, Rue de l’école internationale de Graphisme EIG Cotonou - Bénin",+2290166237257,"ABC CONDUITE est un centre de formation spécialisé en code, conduite et sécurité routière. Nous dispensons des formations comme : cours ordinaire, durée de 2 mois au moins, cours accéléré, cours super accéléré pour l'obtention des permis de conduit catégorie A1, A2, A3, B, C, C1, D, DR, E et F. Recyclage, cours à domicile, cours en ligne, séance de renforcement, animations conférence sécurité routière."
AH CONDUITE,Auto-écoles,- Cotonou - Bénin,+2290154102515,
AMEN CONDUITE,,"C/1362, en face de SOREMAC Vêdoko avant station JNP carrefour la vie. Tonato Cotonou - Bénin",+2290141414111,"AMEN CONDUITE est un centre de formation en toute catégorie de permis de conduite, en Formation et recyclage en sécurité routière."
"AUTO ECOLE ""NOTRE DAME DE NAZARETH""",Auto-écoles,Alèdje Azognene Abomey-Calavi - Bénin,+2290197584760,Education routière
AUTO ECOLE A2P AYEOFFE,Auto-écoles,"Calavi aïtchédji, à 50m du carrefour en allant vers la FECECAM, à droite Cotonou - Bénin",+2290140897392,
AUTO ECOLE ABONOVAN,Auto-écoles,Cocotomey Abomey-Calavi - Bénin,+2290167022039,
AUTO ECOLE AL-KOUDRA,Auto-écoles,Abattoir Akpakpa - 06BP 220 Cotonou - Bénin,+2290197068244,
AUTO ECOLE AMAS,Auto-écoles,Zopah Abomey-Calavi - Bénin,+2290197112076,
AUTO ECOLE AMEN,Auto-écoles,Cocotomey Abomey-Calavi - Bénin,+2290162878888,
AUTO ECOLE AMITIE,Auto-écoles,"Lot 358, Akpakpa Sènandé I - 02 BP 8109 Cotonou - Bénin",+2290160800160,
AUTO ECOLE ANG,Auto-écoles,Vons de la buvette Colombo Atropkocodji vont de la station Abomey-Calavi - Bénin,+2290198361757,
AUTO ECOLE AVENIR BENIN,Auto-écoles,Djrado Ouando Porto-Novo - Bénin,+2290164137013,
AUTO ECOLE AZUR'S,Auto-écoles,Rue en face du Bar Michouwi Zogbadjè-Bidosséssi Abomey-Calavi - Bénin,+2290162009178,
AUTO ECOLE BABARIBA,Auto-écoles,50m avant le bar Michouwi Zogbadjè-Bidosséssi Abomey-Calavi - Bénin,+2290154229499,
AUTO ECOLE BETHLEHEM,Auto-écoles,Tokpota 1 Porto-Novo - Bénin,+2290197714080,
AUTO ECOLE BON PASTEUR,Auto-écoles,"c/1545, lot 1546 H près du passage supérieur de cité houéyiho 08 BP 0033 Cotonou - Bénin",+2290197983635,
AUTO ECOLE BON SAMARITAIN,Auto-écoles,"Rue Ali Houdou, en quittant le carrefour Houenoussou pour la plage de Fidjrossè, la 4ème rue à droite et la première rue à gauche après le bar le Merlin Fidjrossè Cotonou - Bénin",+2290195945818,"Consultation, animation en éducation et en sécurité routière - Formation en conduite auto - Recyclage en conduite automobile."
AUTO ECOLE CHRIST LEADER,Auto-écoles,Tankpè Tankpê Abomey-Calavi - Bénin,+2290195705371,
AUTO ECOLE CHRIST ROI,Auto-écoles,Non loin du carrefour de Togoudo Cotonou - Bénin,+2290195890844,
AUTO ECOLE CHRIST WINNER CHEMIN VERITE VIE,Auto-écoles,Sikècodji Cotonou - Bénin,+2290197319153,
AUTO ECOLE CHRISTOBAL,Auto-écoles,Agla Cotonou - Bénin,+2290194926969,
AUTO ECOLE CLASSIC,Auto-écoles,Cococodji Abomey-Calavi - Bénin,+2290195111780,
AUTO ECOLE CONTINENTALE 2S,Auto-écoles,Gbènan Ouidah - Bénin,+2290197823248,
AUTO ECOLE CORACO,Auto-écoles,Arconville Abomey-Calavi - Bénin,+2290197121240,Education routière.
AUTO ECOLE DE L'ESPOIR,Auto-écoles,"Hinde 2, C/ 982 Rue 708 3 BP 2538 Cotonou - Bénin",Tel:+2290121321604,
ALPHA-OMEGA,Bobinage générale,Cotonou Bénin carrefour tanto Cotonou - 00229 - Bénin,+2290195175716,ALPHA-OMEGA est une structure qui fait du bobinage et de l'électricité générale. Il dispose de travailleurs qualifiés des ingénieurs en Électrotechnique et en automatisme industriel.
GENERALE DES BOBINES,Bobinage générale,"03 BP 2749, Sikècodji, Rue de Ouidah - Plan J4 - Page 181 Cotonou - Bénin",+2290195955572,
COMET BENIN (SEMI-REMORQUES / TRAILER),Carrosserie,- Porto-Novo - Bénin,Tel:+2290196923915,"Disposant d’une équipe commerciale sur terrain, COMET Bénin assure la commercialisation de tous types de semi-remorques et équipements sur porteur COMET."
Dessin DD le directeur des disagn à la maison de la gaani,Carrosserie,229 Borgou Department Nikki - Bénin,+2290197127224,
ETS CHACO HOLDENS-BENIN,Carrosserie,En allant au Carrefour La Vie Agontinkon Cotonou - Bénin,+2290197985444,
MSB-METALO SERVICE,Carrosserie,Fifadji Cotonou - 358 - Bénin,Tel:+2290196671796,MSB Confier nous vos véhicules et ils sont à nouveaux neufs avec nos produits de qualité supérieure. #changercouleuredevosvoitures Nous sommes spécialisés dans la #ventedes peintures automobiles.
AP HORIZON BENIN,Chantier Naval / Réparation de navire,- 01 BP 5095 Cotonou 01 Cotonou - Bénin,+2290197440663,"Ventes de matériels maritimes, portuaires et travaux de construction portuaires, conseil et appui opérationnel en développement de business et marketing en communication."
MASER SERVICE Sarl,Chantier Naval / Réparation de navire,"Box N°1 Port de Pêche, Zone Portuaire, Lieudit Hall des Armateurs 01 BP 4983 Cotonou - Bénin",+2290195852296,"Notre activité principale est l'ingénierie sous-marine, les services techniques et le développement des ressources humaines."
MINATO SERVICES,Chantier Naval / Réparation de navire,Menontin face la société FIFA Abomey-Calavi - +229 - Bénin,Tel:+2290156184980,"MINATO SERVICES est dans dans la vente des moteurs, des groupes électrogènes, des matériels électriques et mécaniques, des chambres froides."
OTAM Sarl (OMNIUM TOGOLAISE ASSISTANCE MARITIME),Chantier Naval / Réparation de navire,08 BP 696 Cotonou - Bénin,+2290197628487,
JAPAN MOTORS BENIN SAS,,"PK5, Route Porto-Novo, Quartier Dandji 06 BP 509 Cotonou 06 Cotonou - Bénin",+2290121330006,"Japan Motors Bénin le représentant officiel des marques automobiles Peugeot, Foton, Nissan et Geely, ainsi que des copieurs Canon. Présente au Bénin depuis 2019 et implantée aussi au Mali, Sénégal, Togo et Ghana, notre mission est d’offrir des solutions fiables et innovantes en matière de mobilité et d’équipements, avec un service de qualité adapté aux besoins de nos clients."
AFRICAN LEASE SERVICES & TECHNOLOGIES - ALST BENIN,,"Non loin de Vidolé, après la pharmacie de l'amitié Cotonou - Bénin",Tel:+2290152030999,"AFRICAN LEASE SERVICES ET TECHNOLOGIES-BENIN (ALST-BENIN), filiale du Groupe African Lease, est spécialisée dans la vente, la location et l’entretien de véhicules légers, poids lourds, engins BTP et équipements spécialisés. Depuis 2023, elle répond aux besoins des entreprises et particuliers avec des marques renommées comme Toyota, Ford, Mitsubishi, Geely, Sinotruk, Shantui et XCMG."
ALWODJOUD / T T M,Concessionnaires automobiles et moto,03 BP 2971 Cotonou - Bénin,Tel:+2290121315087,
